Frame No,Start,End,latitude,Longitude,Altitude,Speed,Distance
17795,"09:53,726","09:53,759",9.327097,80.140799,123.080,11.901680553602503,0.0
17796,"09:53,759","09:53,793",9.327091,80.140808,123.083,11.82285921425101,0.00125911320755129
17797,"09:53,793","09:53,826",9.327091,80.140808,123.083,11.82285921425101,0.0
17798,"09:53,826","09:53,859",9.327091,80.140808,123.083,11.82285921425101,0.0
17799,"09:53,859","09:53,893",9.327083,80.140817,123.067,11.884864324004713,0.0014042069300997748
17800,"09:53,893","09:53,926",9.327083,80.140817,123.067,11.884864324004713,0.0
17801,"09:53,926","09:53,960",9.327083,80.140817,123.067,11.884864324004713,0.0
17802,"09:53,960","09:53,993",9.327077,80.140826,123.073,11.884864324004713,0.0012591132434680529
17803,"09:53,993","09:54,026",9.327077,80.140826,123.073,11.884864324004713,0.0
17804,"09:54,026","09:54,060",9.327077,80.140826,123.073,11.884864324004713,0.0
17805,"09:54,060","09:54,093",9.327070,80.140834,123.063,11.884864324004713,0.0012394855529006732
17806,"09:54,093","09:54,126",9.327070,80.140834,123.063,11.884864324004713,0.0
17807,"09:54,126","09:54,160",9.327070,80.140834,123.063,11.884864324004713,0.0
17808,"09:54,160","09:54,193",9.327063,80.140843,123.072,11.884864324004713,0.001328450461692504
17809,"09:54,193","09:54,227",9.327063,80.140843,123.072,11.884864324004713,0.0
17810,"09:54,227","09:54,260",9.327063,80.140843,123.072,11.884864324004713,0.0
17811,"09:54,260","09:54,293",9.327056,80.140851,123.062,11.884864324004713,0.0012394855809957017
17812,"09:54,293","09:54,327",9.327056,80.140851,123.062,11.884864324004713,0.0
17813,"09:54,327","09:54,360",9.327056,80.140851,123.062,11.884864324004713,0.0
17814,"09:54,360","09:54,393",9.327050,80.140860,123.068,11.884864324004713,0.0012591133102745245
17815,"09:54,393","09:54,427",9.327050,80.140860,123.068,11.884864324004713,0.0
17816,"09:54,427","09:54,460",9.327050,80.140860,123.068,11.884864324004713,0.0
17817,"09:54,460","09:54,493",9.327043,80.140868,123.057,11.884864324004713,0.0012394856068537147
17818,"09:54,493","09:54,527",9.327043,80.140868,123.057,11.884864324004713,0.0
17819,"09:54,527","09:54,560",9.327043,80.140868,123.057,11.884864324004713,0.0
17820,"09:54,560","09:54,594",9.327036,80.140877,123.065,11.884864324004713,0.0013284505262693947
17821,"09:54,594","09:54,627",9.327036,80.140877,123.065,11.884864324004713,0.0
17822,"09:54,627","09:54,660",9.327036,80.140877,123.065,11.884864324004713,0.0
17823,"09:54,660","09:54,694",9.327030,80.140885,123.051,11.884864324004713,0.0011648649052633632
17824,"09:54,694","09:54,727",9.327030,80.140885,123.051,11.884864324004713,0.0
17825,"09:54,727","09:54,760",9.327030,80.140885,123.051,11.884864324004713,0.0
17826,"09:54,760","09:54,794",9.327023,80.140894,123.057,11.884864324004713,0.0013284505556459352
17827,"09:54,794","09:54,827",9.327023,80.140894,123.057,11.884864324004713,0.0
17828,"09:54,827","09:54,860",9.327023,80.140894,123.057,11.884864324004713,0.0
17829,"09:54,860","09:54,894",9.327016,80.140902,123.046,11.884864324004713,0.0012394856604347564
17830,"09:54,894","09:54,927",9.327016,80.140902,123.046,11.884864324004713,0.0
17831,"09:54,927","09:54,961",9.327016,80.140902,123.046,11.884864324004713,0.0
17832,"09:54,961","09:54,994",9.327009,80.140911,123.051,11.884864324004713,0.0013284505896878243
17833,"09:54,994","09:55,027",9.327009,80.140911,123.051,11.884864324004713,0.0
17834,"09:55,027","09:55,061",9.327009,80.140911,123.051,11.884864324004713,0.0
17835,"09:55,061","09:55,094",9.327002,80.140919,123.038,11.884864324004713,0.0012394856884056782
17836,"09:55,094","09:55,127",9.327002,80.140919,123.038,11.884864324004713,0.0
17837,"09:55,127","09:55,161",9.327002,80.140919,123.038,11.884864324004713,0.0
17838,"09:55,161","09:55,194",9.326996,80.140928,123.050,11.884864324004713,0.0012591134440960682
17839,"09:55,194","09:55,228",9.326996,80.140928,123.050,11.884864324004713,0.0
17840,"09:55,228","09:55,261",9.326996,80.140928,123.050,11.884864324004713,0.0
17841,"09:55,261","09:55,294",9.326989,80.140936,123.042,11.884864324004713,0.0012394857142635444
17842,"09:55,294","09:55,328",9.326989,80.140936,123.042,11.884864324004713,0.0
17843,"09:55,328","09:55,361",9.326989,80.140936,123.042,11.884864324004713,0.0
17844,"09:55,361","09:55,394",9.326982,80.140945,123.056,11.884864324004713,0.001328450651947792
17845,"09:55,394","09:55,428",9.326982,80.140945,123.056,11.884864324004713,0.0
17846,"09:55,428","09:55,461",9.326982,80.140945,123.056,11.884864324004713,0.0
17847,"09:55,461","09:55,494",9.326976,80.140953,123.047,11.884864324004713,0.0011648650195536566
17848,"09:55,494","09:55,528",9.326976,80.140953,123.047,11.884864324004713,0.0
17849,"09:55,528","09:55,561",9.326976,80.140953,123.047,11.884864324004713,0.0
17850,"09:55,561","09:55,595",9.326969,80.140962,123.064,11.884864324004713,0.001328450683640722
17851,"09:55,595","09:55,628",9.326969,80.140962,123.064,11.884864324004713,0.0
17852,"09:55,628","09:55,661",9.326969,80.140962,123.064,11.884864324004713,0.0
17853,"09:55,661","09:55,695",9.326962,80.140970,123.056,11.82285921425101,0.0012394857678442819
17854,"09:55,695","09:55,728",9.326962,80.140970,123.056,11.82285921425101,0.0
17855,"09:55,728","09:55,761",9.326962,80.140970,123.056,11.82285921425101,0.0
17856,"09:55,761","09:55,795",9.326955,80.140979,123.066,11.884864324004713,0.0013284507165241427
17857,"09:55,795","09:55,828",9.326955,80.140979,123.066,11.884864324004713,0.0
17858,"09:55,828","09:55,861",9.326955,80.140979,123.066,11.884864324004713,0.0
17859,"09:55,861","09:55,895",9.326949,80.140987,123.055,11.884864324004713,0.0011648650768116074
17860,"09:55,895","09:55,928",9.326949,80.140987,123.055,11.884864324004713,0.0
17861,"09:55,928","09:55,962",9.326949,80.140987,123.055,11.884864324004713,0.0
17862,"09:55,962","09:55,995",9.326942,80.140996,123.068,11.884864324004713,0.0013284507457847745
17863,"09:55,995","09:56,028",9.326942,80.140996,123.068,11.884864324004713,0.0
17864,"09:56,028","09:56,062",9.326942,80.140996,123.068,11.884864324004713,0.0
17865,"09:56,062","09:56,095",9.326935,80.141004,123.054,11.884864324004713,0.001239485822776248
17866,"09:56,095","09:56,128",9.326935,80.141004,123.054,11.884864324004713,0.0
17867,"09:56,128","09:56,162",9.326935,80.141004,123.054,11.884864324004713,0.0
17868,"09:56,162","09:56,195",9.326928,80.141013,123.059,11.884864324004713,0.0013284507787837503
17869,"09:56,195","09:56,229",9.326928,80.141013,123.059,11.884864324004713,0.0
17870,"09:56,229","09:56,262",9.326928,80.141013,123.059,11.884864324004713,0.0
17871,"09:56,262","09:56,295",9.326922,80.141021,123.045,11.884864324004713,0.0011648651339563481
17872,"09:56,295","09:56,329",9.326922,80.141021,123.045,11.884864324004713,0.0
17873,"09:56,329","09:56,362",9.326922,80.141021,123.045,11.884864324004713,0.0
17874,"09:56,362","09:56,395",9.326915,80.141030,123.050,11.884864324004713,0.0013284508104765072
17875,"09:56,395","09:56,429",9.326915,80.141030,123.050,11.884864324004713,0.0
17876,"09:56,429","09:56,462",9.326915,80.141030,123.050,11.884864324004713,0.0
17877,"09:56,462","09:56,495",9.326908,80.141038,123.036,11.884864324004713,0.0012394858752531983
17878,"09:56,495","09:56,529",9.326908,80.141038,123.036,11.884864324004713,0.0
17879,"09:56,529","09:56,562",9.326908,80.141038,123.036,11.884864324004713,0.0
17880,"09:56,562","09:56,596",9.326902,80.141047,123.043,11.884864324004713,0.0012591136770428652
17881,"09:56,596","09:56,629",9.326902,80.141047,123.043,11.884864324004713,0.0
17882,"09:56,629","09:56,662",9.326902,80.141047,123.043,11.884864324004713,0.0
17883,"09:56,662","09:56,696",9.326895,80.141055,123.032,11.884864324004713,0.0012394859012347583
17884,"09:56,696","09:56,729",9.326895,80.141055,123.032,11.884864324004713,0.0
17885,"09:56,729","09:56,762",9.326895,80.141055,123.032,11.884864324004713,0.0
17886,"09:56,762","09:56,796",9.326888,80.141063,123.039,11.884864324004713,0.0012394859161376068
17887,"09:56,796","09:56,829",9.326888,80.141063,123.039,11.884864324004713,0.0
17888,"09:56,829","09:56,862",9.326888,80.141063,123.039,11.884864324004713,0.0
17889,"09:56,862","09:56,896",9.326882,80.141072,123.023,11.884864324004713,0.001259113724266169
17890,"09:56,896","09:56,929",9.326882,80.141072,123.023,11.884864324004713,0.0
17891,"09:56,929","09:56,963",9.326882,80.141072,123.023,11.884864324004713,0.0
17892,"09:56,963","09:56,996",9.326875,80.141081,123.031,11.884864324004713,0.0013284509043128279
17893,"09:56,996","09:57,029",9.326875,80.141081,123.031,11.884864324004713,0.0
17894,"09:57,029","09:57,063",9.326875,80.141081,123.031,11.884864324004713,0.0
17895,"09:57,063","09:57,096",9.326868,80.141089,123.023,11.884864324004713,0.0012394859549389149
17896,"09:57,096","09:57,129",9.326868,80.141089,123.023,11.884864324004713,0.0
17897,"09:57,129","09:57,163",9.326868,80.141089,123.023,11.884864324004713,0.0
17898,"09:57,163","09:57,196",9.326861,80.141097,123.040,11.884864324004713,0.001239485969965673
17899,"09:57,196","09:57,230",9.326861,80.141097,123.040,11.884864324004713,0.0
17900,"09:57,230","09:57,263",9.326861,80.141097,123.040,11.884864324004713,0.0
17901,"09:57,263","09:57,296",9.326854,80.141106,123.035,11.884864324004713,0.001328450952363523
17902,"09:57,296","09:57,330",9.326854,80.141106,123.035,11.884864324004713,0.0
17903,"09:57,330","09:57,363",9.326854,80.141106,123.035,11.884864324004713,0.0
17904,"09:57,363","09:57,396",9.326848,80.141114,123.047,11.884864324004713,0.0011648652918616548
17905,"09:57,396","09:57,430",9.326848,80.141114,123.047,11.884864324004713,0.0
17906,"09:57,430","09:57,463",9.326848,80.141114,123.047,11.884864324004713,0.0
17907,"09:57,463","09:57,496",9.326841,80.141123,123.040,11.884864324004713,0.0013284509819707748
17908,"09:57,496","09:57,530",9.326841,80.141123,123.040,11.884864324004713,0.0
17909,"09:57,530","09:57,563",9.326841,80.141123,123.040,11.884864324004713,0.0
17910,"09:57,563","09:57,597",9.326834,80.141132,123.053,11.884864324004713,0.001328451000613186
17911,"09:57,597","09:57,630",9.326834,80.141132,123.053,11.884864324004713,0.0
17912,"09:57,630","09:57,663",9.326834,80.141132,123.053,11.884864324004713,0.0
17913,"09:57,663","09:57,697",9.326828,80.141139,123.045,11.884864324004713,0.0010748637174298353
17914,"09:57,697","09:57,730",9.326828,80.141139,123.045,11.884864324004713,0.0
17915,"09:57,730","09:57,763",9.326828,80.141139,123.045,11.884864324004713,0.0
17916,"09:57,763","09:57,797",9.326821,80.141148,123.055,11.884864324004713,0.001328451029989077
17917,"09:57,797","09:57,830",9.326821,80.141148,123.055,11.884864324004713,0.0
17918,"09:57,830","09:57,863",9.326821,80.141148,123.055,11.884864324004713,0.0
17919,"09:57,863","09:57,897",9.326814,80.141157,123.043,11.884864324004713,0.001328451047704468
17920,"09:57,897","09:57,930",9.326814,80.141157,123.043,11.884864324004713,0.0
17921,"09:57,930","09:57,964",9.326814,80.141157,123.043,11.884864324004713,0.0
17922,"09:57,964","09:57,997",9.326807,80.141166,123.050,11.884864324004713,0.001328451061829352
17923,"09:57,997","09:58,030",9.326807,80.141166,123.050,11.884864324004713,0.0
17924,"09:58,030","09:58,064",9.326807,80.141166,123.050,11.884864324004713,0.0
17925,"09:58,064","09:58,097",9.326801,80.141173,123.040,11.884864324004713,0.0010748637648441155
17926,"09:58,097","09:58,130",9.326801,80.141173,123.040,11.884864324004713,0.0
17927,"09:58,130","09:58,164",9.326801,80.141173,123.040,11.884864324004713,0.0
17928,"09:58,164","09:58,197",9.326794,80.141182,123.052,11.884864324004713,0.0013284510946800028
17929,"09:58,197","09:58,231",9.326794,80.141182,123.052,11.884864324004713,0.0
17930,"09:58,231","09:58,264",9.326794,80.141182,123.052,11.884864324004713,0.0
17931,"09:58,264","09:58,297",9.326788,80.141190,123.044,11.884864324004713,0.0011648654174481298
17932,"09:58,297","09:58,331",9.326788,80.141190,123.044,11.884864324004713,0.0
17933,"09:58,331","09:58,364",9.326788,80.141190,123.044,11.884864324004713,0.0
17934,"09:58,364","09:58,397",9.326781,80.141199,123.051,11.884864324004713,0.0013284511240557653
17935,"09:58,397","09:58,431",9.326781,80.141199,123.051,11.884864324004713,0.0
17936,"09:58,431","09:58,464",9.326781,80.141199,123.051,11.884864324004713,0.0
17937,"09:58,464","09:58,497",9.326774,80.141207,123.043,11.884864324004713,0.001239486141907753
17938,"09:58,497","09:58,531",9.326774,80.141207,123.043,11.884864324004713,0.0
17939,"09:58,531","09:58,564",9.326774,80.141207,123.043,11.884864324004713,0.0
17940,"09:58,564","09:58,598",9.326767,80.141216,123.056,11.884864324004713,0.0013284511579811698
17941,"09:58,598","09:58,631",9.326767,80.141216,123.056,11.884864324004713,0.0
17942,"09:58,631","09:58,664",9.326767,80.141216,123.056,11.884864324004713,0.0
17943,"09:58,664","09:58,698",9.326760,80.141224,123.046,11.947384651043926,0.001239486169754018
17944,"09:58,698","09:58,731",9.326760,80.141224,123.046,11.947384651043926,0.0
17945,"09:58,731","09:58,764",9.326760,80.141224,123.046,11.947384651043926,0.0
17946,"09:58,764","09:58,798",9.326754,80.141233,123.056,11.947384651043926,0.0012591140439100724
17947,"09:58,798","09:58,831",9.326754,80.141233,123.056,11.947384651043926,0.0
17948,"09:58,831","09:58,864",9.326754,80.141233,123.056,11.947384651043926,0.0
17949,"09:58,864","09:58,898",9.326747,80.141241,123.042,11.947384651043926,0.0012394861954872782
17950,"09:58,898","09:58,931",9.326747,80.141241,123.042,11.947384651043926,0.0
17951,"09:58,931","09:58,965",9.326747,80.141241,123.042,11.947384651043926,0.0
17952,"09:58,965","09:58,998",9.326740,80.141250,123.048,11.807201192492654,0.001328451220355171
17953,"09:58,998","09:59,031",9.326740,80.141250,123.048,11.807201192492654,0.0
17954,"09:59,031","09:59,065",9.326740,80.141250,123.048,11.807201192492654,0.0
17955,"09:59,065","09:59,098",9.326733,80.141258,123.033,11.807201192492654,0.001239486223333464
17956,"09:59,098","09:59,131",9.326733,80.141258,123.033,11.807201192492654,0.0
17957,"09:59,131","09:59,165",9.326733,80.141258,123.033,11.807201192492654,0.0
17958,"09:59,165","09:59,198",9.326727,80.141267,123.034,11.806777714516352,0.0012591141107142667
17959,"09:59,198","09:59,232",9.326727,80.141267,123.034,11.806777714516352,0.0
17960,"09:59,232","09:59,265",9.326727,80.141267,123.034,11.806777714516352,0.0
17961,"09:59,265","09:59,298",9.326720,80.141275,123.023,11.729023829799306,0.001239486249314549
17962,"09:59,298","09:59,332",9.326720,80.141275,123.023,11.729023829799306,0.0
17963,"09:59,332","09:59,365",9.326720,80.141275,123.023,11.729023829799306,0.0
17964,"09:59,365","09:59,398",9.326713,80.141283,123.030,11.729023829799306,0.0012394862642171422
17965,"09:59,398","09:59,432",9.326713,80.141283,123.030,11.729023829799306,0.0
17966,"09:59,432","09:59,465",9.326713,80.141283,123.030,11.729023829799306,0.0
17967,"09:59,465","09:59,498",9.326706,80.141292,123.025,11.666190466471907,0.0013284513013711828
17968,"09:59,498","09:59,532",9.326706,80.141292,123.025,11.666190466471907,0.0
17969,"09:59,532","09:59,565",9.326706,80.141292,123.025,11.666190466471907,0.0
17970,"09:59,565","09:59,599",9.326700,80.141300,123.035,11.744360348695027,0.0011648656038069504
17971,"09:59,599","09:59,632",9.326700,80.141300,123.035,11.744360348695027,0.0
17972,"09:59,632","09:59,665",9.326700,80.141300,123.035,11.744360348695027,0.0
17973,"09:59,665","09:59,699",9.326692,80.141309,123.026,11.744360348695027,0.0014042078001541597
17974,"09:59,699","09:59,732",9.326692,80.141309,123.026,11.744360348695027,0.0
17975,"09:59,732","09:59,765",9.326692,80.141309,123.026,11.744360348695027,0.0
17976,"09:59,765","09:59,799",9.326686,80.141318,123.030,11.744360348695027,0.00125911420987199
17977,"09:59,799","09:59,832",9.326686,80.141318,123.030,11.744360348695027,0.0
17978,"09:59,832","09:59,865",9.326686,80.141318,123.030,11.744360348695027,0.0
17979,"09:59,865","09:59,899",9.326679,80.141326,123.020,11.744360348695027,0.0012394863319672305
17980,"09:59,899","09:59,932",9.326679,80.141326,123.020,11.744360348695027,0.0
17981,"09:59,932","09:59,966",9.326679,80.141326,123.020,11.744360348695027,0.0
17982,"09:59,966","09:59,999",9.326672,80.141334,123.019,11.744360348695027,0.0012394863446627963
17983,"09:59,999","10:00,032",9.326672,80.141334,123.019,11.744360348695027,0.0
17984,"10:00,032","10:00,066",9.326672,80.141334,123.019,11.744360348695027,0.0
17985,"10:00,066","10:00,099",9.326666,80.141343,123.011,11.744360348695027,0.001259114261982433
17986,"10:00,099","10:00,132",9.326666,80.141343,123.011,11.744360348695027,0.0
17987,"10:00,132","10:00,166",9.326666,80.141343,123.011,11.744360348695027,0.0
17988,"10:00,166","10:00,199",9.326659,80.141351,123.007,11.744360348695027,0.0012394863705197665
17989,"10:00,199","10:00,233",9.326659,80.141351,123.007,11.744360348695027,0.0
17990,"10:00,233","10:00,266",9.326659,80.141351,123.007,11.744360348695027,0.0
17991,"10:00,266","10:00,299",9.326653,80.141360,122.989,11.744360348695027,0.0012591142940929108
17992,"10:00,299","10:00,333",9.326653,80.141360,122.989,11.744360348695027,0.0
17993,"10:00,333","10:00,366",9.326653,80.141360,122.989,11.744360348695027,0.0
17994,"10:00,366","10:00,399",9.326646,80.141368,122.979,11.74478607723444,0.0012394863965006506
17995,"10:00,399","10:00,433",9.326646,80.141368,122.979,11.74478607723444,0.0
17996,"10:00,433","10:00,466",9.326646,80.141368,122.979,11.74478607723444,0.0
17997,"10:00,466","10:00,499",9.326639,80.141376,122.955,11.74478607723444,0.001239486410299652
17998,"10:00,499","10:00,533",9.326639,80.141376,122.955,11.74478607723444,0.0
17999,"10:00,533","10:00,566",9.326639,80.141376,122.955,11.74478607723444,0.0
18000,"10:00,566","10:00,600",9.326633,80.141385,122.956,11.74478607723444,0.0012591143425369794
18001,"10:00,600","10:00,633",9.326633,80.141385,122.956,11.74478607723444,0.0
